mean_10_reward,std_10_reward,mean_100_reward,std_100_reward,mean_100_eval_score,std_100_eval_score,lst_100_exp_rat,mean_100_exp_rat,std_100_exp_rat
-38.7,47.7557326401763,-35.892857142857146,41.73756383276194,-47.857142857142854,41.75071794567839,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254 ]",0.249893969033471,0.0077375121815165876
-27.8,53.10517865519332,-33.06896551724138,43.64901628980631,-43.55172413793103,46.92590359345072,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549]",0.24977091801330548,0.007630767111862704
-27.8,53.10517865519332,-34.06666666666667,43.25038214346267,-40.56666666666667,48.85740021281889,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544]",0.248943735507179,0.008725270724344921
-19.5,49.23667332385485,-33.16129032258065,42.835090208540215,-38.45161290322581,49.439333113310354,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987]",0.24827264307559996,0.009337316694224272
-24.2,44.803571286226735,-32.15625,42.53021673983687,-36.625,49.71214011687688,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208]",0.24710887535802684,0.011244818852138473
-16.9,49.45796194749638,-29.78787878787879,43.971586952676866,-35.84848484848485,49.14981501375294,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187]",0.24527805712154038,0.015161626192914722
27.5,132.01003749715397,-17.264705882352942,83.97629526294884,-33.294117647058826,50.596169008523766,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187]",0.24296169874415116,0.020004397377986798
23.9,131.81081139269267,-16.34285714285714,82.94230106599677,-31.914285714285715,50.513009033640564,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884]",0.24073761714992845,0.023599250852185033
35.3,128.69502709895204,-14.472222222222221,82.5276001344436,-29.61111111111111,51.63669979222239,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926]",0.23889349620376452,0.02569984210294877
74.1,156.5276013998809,-4.594594594594595,100.69339586478148,-27.43243243243243,52.58483007049402,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567]",0.23653544681119829,0.02903110938534339
91.7,146.19032115704513,-2.3157894736842106,100.32187809434556,-23.342105263157894,57.5450744683493,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506]",0.23568148930112884,0.029113712093363223
86.0,148.94629904767692,-2.5384615384615383,99.03686082848822,-21.435897435897434,58.00521412097579,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425]",0.23476771404884153,0.029284878785697955
97.4,141.27080377770915,-1.2,98.14764388409944,-18.975,59.301554574901324,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906]",0.23400474759323223,0.029306426207211144
100.0,139.57292000957779,-0.6829268292682927,96.9984759810853,-17.048780487804876,59.82737411615808,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873 ]",0.23340676108860808,0.029192844417048138
107.8,135.84020023542368,1.1666666666666667,96.56577246984779,-16.571428571428573,59.18982492075526,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752]",0.2318255887532919,0.030568537834485682
140.1,154.43409597624483,9.720930232558139,110.36963805225524,-13.674418604651162,61.436570023804926,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047]",0.22983337669193196,0.032854202482584756
102.0,131.96514691387267,9.840909090909092,109.11106584614892,-12.909090909090908,60.94140933635213,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794]",0.22863575319163562,0.03341469470180658
105.6,130.01938317035658,10.755555555555556,108.06235968294841,-5.022222222222222,79.80127787584159,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494]",0.22686084624761713,0.035076241910478714
105.6,130.01938317035655,11.630434782608695,107.0423237496459,-3.130434782608696,79.94280800662982,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494 0.08101435]",0.2236902703498334,0.040693500509021416
75.6,101.3954634093656,12.46808510638298,106.0497376412596,6.0,100.44729749708593,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494 0.08101435 0.09660726]",0.2209863765567318,0.044238396070610746
75.6,101.39546340936559,13.916666666666666,105.40810241891064,7.895833333333333,100.24163298070762,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494 0.08101435 0.09660726 0.08650877]",0.21818475979450622,0.04780344929774233
88.0,97.55613768492478,15.938775510204081,105.26340297873658,9.081632653061224,99.55304948940825,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494 0.08101435 0.09660726 0.08650877
 0.14929801]",0.21677890780091122,0.04830529783421877
94.2,96.97607952479828,17.88,105.08770432357917,10.54,99.07980823558349,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494 0.08101435 0.09660726 0.08650877
 0.14929801 0.14088778]",0.21526108533634067,0.04898590847926909
132.6,130.29520328853246,25.45098039215686,117.0165588626603,9.607843137254902,98.32480755954955,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494 0.08101435 0.09660726 0.08650877
 0.14929801 0.14088778 0.09275732]",0.2128590507440045,0.051391209182469644
126.9,133.8024289764577,25.346153846153847,115.8883555269707,9.307692307692308,97.39837671636138,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494 0.08101435 0.09660726 0.08650877
 0.14929801 0.14088778 0.09275732 0.20270981]",0.212663873044201,0.050913747126909395
95.1,107.73434921138197,25.830188679245282,114.84291746737031,16.60377358490566,109.88885287307379,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494 0.08101435 0.09660726 0.08650877
 0.14929801 0.14088778 0.09275732 0.20270981 0.10082627]",0.21055372958822535,0.05267675684379746
89.4,113.19116573302,24.574074074074073,114.14149793159622,17.72222222222222,109.17068129457188,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494 0.08101435 0.09660726 0.08650877
 0.14929801 0.14088778 0.09275732 0.20270981 0.10082627 0.05664346]",0.20770353948208312,0.05616052622134361
122.1,141.15413561068624,31.0,122.5610052178098,25.0,120.67190680066794,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494 0.08101435 0.09660726 0.08650877
 0.14929801 0.14088778 0.09275732 0.20270981 0.10082627 0.05664346
 0.08419709]",0.2054579677451564,0.058042735603569935
158.7,163.6337679087052,37.892857142857146,131.78048286170946,24.446428571428573,119.66007205575198,"[0.26636147 0.24909937 0.24728288 0.24471385 0.25104712 0.23776763
 0.2624476  0.25304739 0.24346748 0.26111339 0.25164081 0.24668178
 0.2466028  0.24447396 0.25514818 0.25309129 0.22948652 0.24868254
 0.24889663 0.2521427  0.24988141 0.24816316 0.24893968 0.25309515
 0.25776804 0.26046054 0.24920235 0.2363254  0.24632549 0.22495544
 0.22813987 0.21103208 0.18669187 0.16652187 0.16511884 0.17434926
 0.15164567 0.20408506 0.20004425 0.20424906 0.2094873  0.16699752
 0.14616047 0.17713794 0.14876494 0.08101435 0.09660726 0.08650877
 0.14929801 0.14088778 0.09275732 0.20270981 0.10082627 0.05664346
 0.08419709 0.0981688 ]",0.20354208973946605,0.05925100455442941
