mean_10_reward,std_10_reward,mean_100_reward,std_100_reward,mean_100_eval_score,std_100_eval_score,lst_100_exp_rat,mean_100_exp_rat,std_100_exp_rat
15.9,48.62807830873023,-7.3125,52.93595039054272,-11.15625,41.942005626072536,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953]",0.22461222037125075,0.027592055318827035
57.4,125.0289566460506,5.151515151515151,87.6843931423068,-9.424242424242424,42.44785057415126,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055]",0.2227891395940917,0.02906212518669756
63.1,124.49212826520397,7.264705882352941,87.23406944521342,-9.323529411764707,41.822960614978896,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961 ]",0.22109816783386563,0.030234507698526092
71.9,120.1394606280551,8.514285714285714,86.2870198576725,-8.485714285714286,41.50963497693478,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635]",0.21954668744477052,0.03114239382466771
68.8,119.4368452363005,10.555555555555555,85.9329339415481,-5.555555555555555,44.44874979146986,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519 ]",0.21725238791963905,0.033572932736662925
69.2,119.48707043023525,12.594594594594595,85.64207713610756,-4.081081081081081,44.727631207407555,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004]",0.21518745952349244,0.03535788419056383
80.0,113.68817000902072,14.0,84.93898739064039,-2.6315789473684212,45.00726318731443,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909]",0.213248555020617,0.03682901677018999
92.4,109.2155666560404,16.41025641025641,85.14925596998454,-2.717948717948718,44.42969018743228,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993]",0.2119226927535763,0.0372612157718513
85.6,113.90891097714875,15.45,84.29174040201093,-0.5,46.00543446159377,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555]",0.21081226426070093,0.03744031586205361
93.3,111.79718243319014,17.4390243902439,84.20244153243893,1.1219512195121952,46.58440811172308,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211]",0.20955616303955368,0.03782458425272542
105.7,105.69678330015536,19.595238095238095,84.33184438469411,9.642857142857142,71.38121048906605,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641]",0.20832307357371876,0.038196541763716806
67.3,39.1587793476763,19.6046511627907,83.345495416811,10.488372093023257,70.75880160323989,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626]",0.20737175221787513,0.038249923534622816
64.2,39.49379698129822,20.204545454545453,82.48679771648709,10.590909090909092,69.95333450425693,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317]",0.20655360266495448,0.038191467850894424
54.9,50.830010820380515,18.822222222222223,82.0789021176545,10.688888888888888,69.17476168604405,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839]",0.20570570901044438,0.03818124913746988
48.7,50.927497484168605,18.847826086956523,81.18201969254682,11.565217391304348,68.67081279044662,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295]",0.20506195342907488,0.03801006798573138
44.7,49.38835895228753,19.425531914893618,80.40925761268693,12.297872340425531,68.11783123120756,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295 0.18398329]",0.2046134712095859,0.03772635486733209
37.5,50.980878768416694,18.895833333333332,79.65007835927652,13.0,67.57619156675425,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295 0.18398329 0.18805085]",0.20426841664512527,0.03740617829093788
31.3,45.50615343005823,19.448979591836736,78.92622781898473,13.040816326530612,66.8836819071443,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295 0.18398329 0.18805085
 0.19052581]",0.2039879551881491,0.03707347075659304
41.0,43.40046082704652,20.56,78.51908303081488,13.88,66.47153977455315,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295 0.18398329 0.18805085
 0.19052581 0.16043852]",0.20311696641673443,0.03720384173466167
34.6,39.184690888151714,20.80392156862745,77.764607002597,14.509803921568627,65.9671256656602,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295 0.18398329 0.18805085
 0.19052581 0.16043852 0.13187381]",0.20172004170309465,0.038138642480393316
25.8,30.66855066676611,20.78846153846154,77.01331966176659,14.51923076923077,65.32978187173354,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295 0.18398329 0.18805085
 0.19052581 0.16043852 0.13187381 0.16649896]",0.20104271315802316,0.03807861985902511
25.3,30.799512983162575,20.67924528301887,76.28738454646243,15.11320754716981,64.85212798980449,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295 0.18398329 0.18805085
 0.19052581 0.16043852 0.13187381 0.16649896 0.15928049]",0.20025474677706998,0.03814327576027884
24.2,30.23177136722226,20.944444444444443,75.60237519947682,15.648148148148149,64.36676086287125,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295 0.18398329 0.18805085
 0.19052581 0.16043852 0.13187381 0.16649896 0.15928049 0.1538166 ]",0.1993947810515886,0.03830355588020073
30.8,20.788458336298053,21.0,74.9130404960554,15.436363636363636,63.79790923800322,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295 0.18398329 0.18805085
 0.19052581 0.16043852 0.13187381 0.16649896 0.15928049 0.1538166
 0.13761303]",0.19827147644644955,0.03884101733906743
36.5,24.52447756833976,22.0,74.61065607538913,15.517857142857142,63.228607639102655,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295 0.18398329 0.18805085
 0.19052581 0.16043852 0.13187381 0.16649896 0.15928049 0.1538166
 0.13761303 0.16268794]",0.1976360561569728,0.038780041830434445
39.6,27.328373533746937,22.964912280701753,74.30495837444089,16.140350877192983,62.84440228152783,"[0.24915693 0.25355062 0.25326442 0.26209323 0.25756305 0.24180847
 0.24849162 0.24505088 0.24660797 0.25808886 0.2494616  0.2615556
 0.24537953 0.24208823 0.24037728 0.22863782 0.21539874 0.20716665
 0.20279528 0.20963365 0.21457369 0.21942025 0.2289286  0.21372966
 0.19796299 0.19052609 0.20137513 0.19448782 0.1774373  0.17590183
 0.18172771 0.17334953 0.16445055 0.1652961  0.16679635 0.1369519
 0.14085004 0.14150909 0.16153993 0.16750555 0.15931211 0.15776641
 0.16741626 0.17137317 0.16839839 0.17609295 0.18398329 0.18805085
 0.19052581 0.16043852 0.13187381 0.16649896 0.15928049 0.1538166
 0.13761303 0.16268794 0.15284056]",0.19685017019926418,0.03888565439582118
